Timestamp;EURAED=R;EURBAM=R;EURCNY=;EURILS=TRB;EURINR=;EURJOD=R;EURKES=;EURKRW=R;EURKWD=R;EURMAD=;EURMDL=R;EURMKD=R;EURMXN=TRB;EURPHP=R;EURRSD=R;EURSAR=R;EURTHB=;EURTNDX=R;EURTWD=R
2026-05-15 10:00:00+00:00;4,2711;1,96095;7,91935;3,3947;;0,8245;150,3;1744,235;0,35625;10,7175;20,12;61,185;20,2056;71,7995;117,37;4,3637;37,9735;3,37805;36,6837
2026-05-15 11:00:00+00:00;4,27835;1,9606;7,92605;3,3853;111,7945;0,82595;150,155;1742,515;0,3569;10,7382;20,15;61,29;20,1671;71,829;117,38;4,3712;37,961;3,37965;36,69785
2026-05-18 10:00:00+00:00;4,2732;1,96075;7,9129;3,3995;112,1129;0,82495;151,085;1745,25;0,357;10,7125;20,14;61,51;20,1466;71,7915;117,38;4,3666;37,98405;3,3784;36,78055
2026-05-18 11:00:00+00:00;4,2706;1,96075;7,9091;3,389;112,0348;0,82445;150,64;1745,31;0,35675;10,7105;20,13;61,47;20,147;71,762;117,38;4,364;38,0061;3,38105;36,7526
2026-05-19 10:00:00+00:00;4,26755;1,9609;7,90885;3,375;112,1635;0,8238;151,46;1752,205;0,3565;10,7213;20,105;61,425;20,133;71,7205;117,435;4,3606;37,92895;3,35755;36,79315
2026-05-19 11:00:00+00:00;4,2688;1,9608;7,9089;3,3837;;0,824;150,79;1752,265;0,3566;10,721;20,105;61,44;20,1269;71,7355;117,435;4,3613;37,92675;3,37935;36,786
2026-05-20 10:00:00+00:00;4,25625;1,96085;7,88505;3,3872;112,2061;0,82165;150,135;1746,06;0,35555;10,6974;20,145;61,58;20,1448;71,5;117,4;4,3488;37,881;3,3759;36,67105
2026-05-20 11:00:00+00:00;4,261;1,9607;7,8927;3,3894;112,3209;0,8225;150,105;1746,27;0,3559;10,7007;20,165;61,635;20,1435;71,567;117,41;4,3531;37,9001;3,37705;36,70165
2026-05-21 10:00:00+00:00;4,27025;1,96075;7,90415;3,3795;111,8633;0,82435;150,8;1748,99;0,3567;10,7233;20,165;61,78;20,1149;71,5355;117,43;4,363;37,9447;3,37925;36,6727
2026-05-21 11:00:00+00:00;4,263;1,9607;7,89665;3,383;;0,82295;149,615;1751,07;0,3561;10,7111;20,135;61,675;20,137;71,4985;117,44;4,3555;37,9535;3,3772;36,63515
2026-05-22 10:00:00+00:00;4,262;1,96075;7,8857;3,3815;111,0415;0,8228;150,625;1760,535;0,35605;10,703;20,13;61,715;20,1161;71,6;117,395;4,35495;37,8915;3,3759;36,5298
2026-05-22 11:00:00+00:00;4,25875;1,96065;7,88075;3,3814;110,967;0,82215;150,52;1759,36;0,3558;10,7002;20,115;61,675;20,1077;71,508;117,395;4,35175;37,882;3,37605;36,50535
2026-05-25 10:00:00+00:00;4,27565;1,96075;7,8977;3,364;110,8702;0,82545;150,82;1761,91;0,35705;10,709;20,215;61,92;20,1187;71,4265;117,48;4,36855;37,8074;3,3578;36,5896
2026-05-25 11:00:00+00:00;4,27615;1,9608;7,9;3,3625;;0,82545;150,825;1762,315;0,3571;10,7095;20,215;61,92;20,112;71,398;117,48;4,36875;37,809;3,3704;36,5877
2026-05-26 10:00:00+00:00;4,27625;1,96075;7,89965;3,342;;0,8255;150,84;1751,34;0,3571;10,7094;20,155;61,655;20,1299;71,678;117,395;4,3689;38,00145;3,37065;36,61025
2026-05-26 11:00:00+00:00;4,27545;1,96065;7,89725;3,3331;111,3927;0,82535;150,81;1748,515;0,357;10,7119;20,15;61,645;20,1198;71,6495;117,405;4,3684;37,97295;3,36985;36,5888
2026-05-27 10:00:00+00:00;4,2771;1,9608;7,8964;3,3035;111,4243;0,8256;150,855;1743,94;0,35715;10,6888;20,17;61,65;20,1374;71,4375;117,405;4,3697;37,9175;3,3717;36,56955
2026-05-27 11:00:00+00:00;4,27455;1,96075;7,89265;3,3057;111,3785;0,8252;150,78;1743,535;0,35695;10,6929;20,155;61,65;20,1374;71,4885;117,395;4,3675;37,955;3,3711;36,54605
2026-05-28 10:00:00+00:00;4,26505;1,9608;7,87435;3,291;111,129;0,82335;150,335;1744,11;0,3562;10,697;20,14;61,66;20,1999;71,5175;117,4;4,3579;37,9695;3,3689;36,48575
2026-05-28 11:00:00+00:00;4,2626;1,96085;7,8683;3,289;111,0548;0,8228;150,285;1744,36;0,3559;10,69425;20,125;61,665;20,1995;71,4515;117,4;4,3549;37,97445;3,3681;36,48615
2026-05-29 10:00:00+00:00;4,27495;1,9608;7,87705;3,2616;110,6169;0,82525;150,795;1756,07;0,357;10,70625;20,14;61,705;20,1698;71,677;117,4;4,36815;37,8875;3,38205;36,5519
2026-05-29 11:00:00+00:00;4,2771;1,96085;7,8798;3,2662;110,6086;0,8256;150,73;1756,285;0,35715;10,70775;20,15;61,73;20,1842;71,7375;117,405;4,36985;37,8985;3,38215;36,55095
2026-06-01 10:00:00+00:00;4,2789;1,96075;7,8816;3,2805;110,673;0,826;;1757,825;0,3573;10,6969;20,1;61,655;20,1891;72,03;117,465;4,3722;37,9585;3,35945;36,48005
2026-06-01 11:00:00+00:00;4,2775;1,96075;7,8805;3,2749;;0,82575;;1756,785;0,3572;10,699;20,09;61,655;20,1886;71,9165;117,47;4,3709;37,916;3,3584;36,4563
2026-06-02 10:00:00+00:00;4,27635;1,96075;7,87395;3,284;;0,8255;150,655;1766,9;0,3572;10,6965;20,135;61,65;20,1369;71,8225;117,405;4,3693;37,9425;3,3813;36,61915
2026-06-02 11:00:00+00:00;4,2766;1,9607;7,874;3,2875;;0,82555;150,67;1766,655;0,3572;10,6914;20,14;61,655;20,1364;71,8225;117,4;4,37;37,956;3,38175;36,6227
2026-06-03 10:00:00+00:00;4,2656;1,96075;7,8634;3,3272;111,1528;0,82345;150,34;1777,905;0,3563;10,6872;20,135;61,665;20,0769;71,754;117,4;4,3598;38,0785;3,3786;36,4935
2026-06-03 11:00:00+00:00;4,2667;1,96065;7,86405;3,329;;0,82355;150,835;1775,83;0,3564;10,6882;20,145;61,66;20,0847;71,7655;117,405;4,3605;38,0495;3,37875;36,45335
2026-06-04 10:00:00+00:00;4,26975;1,96075;7,8745;3,3583;;0,8243;150,795;1785,365;0,35685;10,6967;20,14;61,66;20,094;71,6295;117,41;4,36505;37,98055;3,3779;36,63045
2026-06-04 11:00:00+00:00;4,2726;1,96075;7,8798;3,3627;111,4205;0,8247;150,46;1784,405;0,35705;10,6982;20,15;61,66;20,108;71,6485;117,38;4,3671;37,984;3,37835;36,635
2026-06-05 10:00:00+00:00;4,2748;1,96085;7,8768;3,3725;110,5133;0,8252;150,555;1789,515;0,35725;10,7027;20,185;61,66;20,1133;71,443;117,335;4,3699;37,97675;3,3795;36,62715
2026-06-05 11:00:00+00:00;4,275;1,9607;7,8759;3,376;;0,82525;150,57;1790,08;0,3573;10,7034;20,185;61,66;20,1021;71,4965;117,38;4,3703;37,9705;3,37925;36,63615
2026-06-08 10:00:00+00:00;4,2283;1,96085;7,80995;3,388;110,1708;0,8162;148,9;1765,62;0,3537;10,6626;20,06;60,975;20,1004;71,0155;117,38;4,32315;37,8095;3,3687;36,328
2026-06-08 11:00:00+00:00;4,233;1,96085;7,81955;3,381;110,3087;0,81715;149,08;1769,05;0,3541;10,6617;20,075;61,055;20,0988;71,131;117,375;4,3284;37,8296;3,37005;36,3353
2026-06-09 10:00:00+00:00;4,246;1,96075;7,82755;3,3989;110,2409;0,81965;150,005;1759,33;0,3552;10,6878;20,1;61,61;20,1066;71,0385;117,38;4,34025;37,97045;3,37395;36,5073
2026-06-09 11:00:00+00:00;4,2482;1,9607;7,8328;3,3981;110,2962;0,8201;149,68;1762,75;0,3554;10,6907;20,115;61,65;20,1144;71,174;117,38;4,3425;37,9755;3,37445;36,524
2026-06-10 10:00:00+00:00;4,245;1,96075;7,8347;3,4341;110,1044;0,81945;149,56;1760,185;0,3551;10,7004;20,115;61,6;20,1516;70,9545;117,36;4,3392;37,99985;3,37365;36,5695
2026-06-10 11:00:00+00:00;4,2425;1,96075;7,8302;3,4363;110,0545;0,819;149,48;1758,15;0,3549;10,6983;20,105;61,565;20,1444;70,8185;117,355;4,3361;37,994;3,3729;36,5466
2026-06-11 10:00:00+00:00;4,2357;1,9609;7,81625;3,416;110,4366;0,8177;149,295;1765,59;0,35435;10,6938;20,08;61,66;20,0766;70,7125;117,34;4,32915;38,0035;3,37315;36,48115
2026-06-11 11:00:00+00:00;4,23535;1,9607;7,8163;3,4183;;0,8176;149,285;1765,13;0,3543;10,6937;20,075;61,68;20,0702;70,7325;117,335;4,3288;37,9975;3,3731;36,48725
2026-06-12 10:00:00+00:00;4,25445;1,96075;7,83235;3,3755;110,1812;0,8213;150,47;1759,435;0,3559;10,72595;20,235;61,65;19,9233;70,222;117,54;4,3486;37,84785;3,37735;36,66335
2026-06-12 11:00:00+00:00;4,2509;1,9607;7,82685;3,376;110,0804;0,82055;149,87;1760,31;0,3556;10,722;20,215;61,65;19,9158;70,368;117,43;4,3435;37,87;3,37625;36,6251
2026-06-15 10:00:00+00:00;4,2624;1,96075;7,8436;3,3745;109,93;0,82285;150,3;1758,24;0,35625;10,7357;20,185;61,645;19,9638;69,877;117,38;4,3553;37,7955;3,37925;36,60645
2026-06-15 11:00:00+00:00;4,2649;1,96085;7,84775;3,3765;109,9831;0,8233;150,325;1757,145;0,35645;10,737;20,2;61,68;19,9573;70,0335;117,38;4,3575;37,7915;3,3799;36,6014
2026-06-16 10:00:00+00:00;4,26115;1,9608;7,83955;3,3779;109,6947;0,8225;150,23;1747,68;0,3561;10,7309;20,24;61,66;19,9541;69,8325;117,375;4,35345;37,72645;3,37765;36,54435
2026-06-16 11:00:00+00:00;4,2642;1,96065;7,8462;3,3781;109,7961;0,8232;150,185;1748,455;0,3564;10,7323;20,26;61,655;19,9526;69,9125;117,38;4,3571;37,72085;3,3804;36,5719
2026-06-17 10:00:00+00:00;4,2616;1,9609;7,84055;3,3847;109,679;0,8227;150,26;1758,635;0,35615;10,7193;20,21;61,67;19,9809;70,1315;117,39;4,3546;37,81125;3,3791;36,6578
2026-06-17 11:00:00+00:00;4,2593;1,96085;7,83785;3,383;;0,8223;150,245;1758,795;0,356;10,7172;20,2;61,66;19,9646;70,078;117,385;4,3523;37,80205;3,395;36,64345
2026-06-18 10:00:00+00:00;4,2148;1,9607;7,76705;3,3789;;0,81365;148,615;1763,23;0,35265;10,6794;20,09;61,65;19,8926;69,541;117,445;4,3073;37,59;3,36815;36,26645
2026-06-18 11:00:00+00:00;4,21;1,96085;7,75975;3,376;108,1296;0,81265;148,435;1764,69;0,3522;10,6741;20,065;61,66;19,8885;69,502;117,465;4,302;37,58555;3,37445;36,23485
2026-06-19 10:00:00+00:00;4,2094;1,96075;7,7611;3,3904;108,1082;0,8126;148,42;1752,49;0,3522;10,6826;20,24;61,66;19,884;69,6325;117,4;4,30165;37,6355;3,36705;36,23285
2026-06-19 11:00:00+00:00;4,2098;1,9606;7,76245;3,3971;108,121;0,8127;148,38;1753,98;0,35225;10,6836;20,245;61,675;19,893;69,636;117,39;4,30245;37,6765;3,388;36,23985
2026-06-22 10:00:00+00:00;4,208;1,9608;7,76255;3,4025;108,4701;0,81235;148,315;1761,555;0,3525;10,6815;20,15;61,655;19,8691;69,9305;117,385;4,3016;37,72095;3,3661;36,23775
2026-06-22 11:00:00+00:00;4,2069;1,9607;7,76315;3,4025;108,4579;0,8121;148,22;1760,815;0,3524;10,6829;20,14;61,645;19,858;69,9125;117,38;4,3005;37,71395;3,3664;36,22485
2026-06-23 10:00:00+00:00;4,191;1,96065;7,7406;3,4139;108,1125;0,8091;147,665;1751,34;0,35105;10,6725;20,09;61,565;19,9206;69,8535;117,37;4,28305;37,812;3,3502;36,106
2026-06-23 11:00:00+00:00;4,1878;1,9608;7,7353;3,415;108,0154;0,80835;147,69;1752,225;0,35075;10,6684;20,075;61,51;19,9292;69,5075;117,385;4,2798;37,8395;3,34935;36,0812
2026-06-24 10:00:00+00:00;4,16695;1,96065;7,7273;3,3889;107,4164;0,8044;146,93;1755,43;0,34935;10,6649;20,095;61,655;19,9895;69,1925;117,38;4,2585;37,93535;3,36615;36,0122
2026-06-24 11:00:00+00:00;4,1645;1,9604;;3,3926;107,3662;0,80395;146,79;1756,32;0,34915;10,6626;20,085;61,645;19,9925;69,153;117,38;4,2571;37,8966;3,34315;35,9938
2026-06-25 10:00:00+00:00;4,17245;1,96085;7,7238;3,3786;107,228;0,8055;147,175;1751,725;0,3498;10,6769;20,165;61,65;20,0016;;117,375;4,26515;37,89745;3,35265;36,1507
2026-06-25 11:00:00+00:00;4,1663;1,96055;7,7168;3,3797;107,0944;0,8043;147,075;1750,23;0,3493;10,6789;20,14;61,65;20,0099;;117,375;4,2591;37,87475;3,35385;36,117
2026-06-26 10:00:00+00:00;4,18915;1,96085;7,75605;3,4177;107,6703;0,8087;147,71;1753,475;0,3512;10,7029;20,225;61,81;19,9879;69,8955;117,38;4,2835;38,05495;3,36005;36,3229
2026-06-26 11:00:00+00:00;4,1886;1,96065;7,7567;3,4171;107,6623;0,8086;147,75;1754,11;0,35115;10,6945;20,22;61,795;19,9766;69,881;117,38;4,2829;38,047;3,3812;36,3192
2026-06-29 10:00:00+00:00;4,18805;1,9608;;3,409;107,8134;0,8085;147,675;1759,935;0,3511;10,6793;20,155;61,665;19,9403;69,8035;117,385;4,2824;37,95655;3,35835;36,3806
2026-06-29 11:00:00+00:00;4,18885;1,96085;;3,404;107,8371;0,8087;148,165;1759,775;0,3512;10,6806;20,16;61,67;19,9323;69,7795;117,375;4,2833;37,9415;3,36235;36,3703
2026-06-30 10:00:00+00:00;4,1858;1,96065;;3,3995;107,8926;0,8081;147,54;1767,43;0,35095;10,7049;20,14;61,63;19,8983;69,929;117,36;4,281;37,8625;3,36055;36,2851
2026-06-30 11:00:00+00:00;4,1878;1,96075;;3,396;107,9441;0,80845;147,6;1768,65;0,3511;10,7087;20,145;61,66;19,9029;69,9485;117,36;4,2828;37,87745;3,36115;36,2942
2026-07-01 10:00:00+00:00;4,1819;1,9607;;3,3895;108,4602;0,8073;147,4;1773,71;0,3506;10,7044;20,135;61,66;19,9644;70,1945;117,36;4,2777;38,0224;3,35835;36,299
2026-07-01 11:00:00+00:00;4,1858;1,96085;;3,3956;108,5759;0,8081;147,765;1775,52;0,35095;10,7046;20,155;61,655;19,962;70,255;117,36;4,2818;38,0205;3,36175;36,2851
2026-07-02 10:00:00+00:00;4,19;1,96065;;3,4252;108,8328;0,80885;147,925;1765,425;0,35125;10,6927;20,205;61,65;20,0238;70,25;117,355;4,28355;38,00505;3,3574;36,4102
2026-07-02 11:00:00+00:00;4,1904;1,96065;;3,425;108,8509;0,80895;147,525;1765,5;0,3513;10,693;20,205;61,65;20,0156;70,25;117,355;4,2839;38,0067;3,36255;36,39745
2026-07-03 10:00:00+00:00;4,2023;1,96085;7,7621;3,429;108,9412;0,81125;147,945;1752,425;0,3523;10,6946;20,125;61,655;19,9583;70,3;117,38;4,296;37,90735;3,3728;36,54
2026-07-03 11:00:00+00:00;4,2043;1,9608;7,7642;3,4329;;0,8116;148,02;1753,185;0,35245;10,704;20,135;61,655;19,9641;70,326;117,38;4,2981;37,9455;3,3618;36,5347
2026-07-06 10:00:00+00:00;4,19235;1,96085;7,7533;3,429;;0,80925;147,585;1749,42;0,3511;10,6901;20,125;61,495;19,946;70,218;117,365;4,2865;38,059;3,37;36,58415
2026-07-06 11:00:00+00:00;4,1944;1,96095;7,7609;3,434;;0,8097;147,61;1748,54;0,3513;10,69175;20,135;61,535;19,9572;70,241;117,355;4,289;38,0474;3,3704;36,59015
2026-07-07 10:00:00+00:00;4,1955;1,9608;7,76175;3,454;108,4923;0,8099;147,65;1735,175;0,3514;10,687;20,1;61,55;19,8955;70,187;117,345;4,2892;38,0435;3,3697;36,69455
2026-07-07 11:00:00+00:00;4,199;1,96075;7,76715;3,4586;;0,8106;147,77;1730,59;0,3517;10,6902;20,115;61,605;19,9073;70,2455;117,36;4,29275;38,0725;3,37075;36,68735
2026-07-08 10:00:00+00:00;4,18935;1,96095;7,7565;3,4811;109,0005;0,80875;147,885;1721,015;0,35105;10,6786;20,065;61,525;20,08;70,2625;117,345;4,28345;38,1885;3,36895;36,5909
2026-07-08 11:00:00+00:00;4,19015;1,96075;7,7558;3,4757;109,0134;0,8088;147,39;1719,23;0,3511;10,6789;20,07;61,53;20,0536;70,253;117,36;4,2837;38,19395;3,3691;36,59115
2026-07-09 10:00:00+00:00;4,1974;1,96075;7,76485;3,4619;109,0279;0,8103;148,185;1728,625;0,3517;10,6837;20,075;61,64;20,0595;70,4105;117,345;4,2914;38,211;3,3573;36,78765
2026-07-09 11:00:00+00:00;4,1951;1,96075;7,7625;3,4696;108,9621;0,80985;147,69;1729,255;0,35155;10,6811;20,065;61,61;20,0704;70,3685;117,35;4,2889;38,2197;3,36005;36,80445
2026-07-10 10:00:00+00:00;4,19715;1,96085;7,74385;3,4303;108,9326;0,81025;147,595;1719,535;0,3517;10,67775;20,085;61,615;20,0164;70,366;117,385;4,2903;38,0781;3,3595;36,74105
2026-07-10 11:00:00+00:00;4,1992;1,9608;7,74675;3,4309;;0,81065;147,655;1719,365;0,35185;10,6758;20,095;61,645;20,0283;70,396;117,37;4,2924;38,084;3,3595;36,74845
2026-07-13 10:00:00+00:00;4,1983;1,9608;7,7472;3,459;109,3147;0,8105;148,15;1706,05;0,3518;10,6371;20,065;61,635;19,9798;70,395;117,38;4,292;38,124;3,37415;36,67795
2026-07-13 11:00:00+00:00;4,1995;1,96075;7,7494;3,461;109,3376;0,8107;147,66;1707,245;0,3519;10,6379;20,065;61,645;19,9841;70,4065;117,385;4,2929;38,1479;3,3749;36,702
2026-07-14 10:00:00+00:00;4,18725;1,9607;7,729;3,4333;109,6815;0,8083;147,53;1704,335;0,3509;10,6379;20,105;61,465;19,9667;70,355;117,335;4,2821;38,2215;3,37405;36,67245
2026-07-14 11:00:00+00:00;4,1836;1,96065;7,72305;3,4351;109,5862;0,8076;147,39;1705,255;0,35055;10,6345;20,09;61,415;19,9677;70,303;117,345;4,27835;38,199;3,3664;36,6574
2026-07-15 10:00:00+00:00;4,19355;1,9608;7,7354;3,42;109,9009;0,8095;147,69;1705,6;0,35125;10,6455;20,075;61,555;19,8876;70,425;117,36;4,2894;38,39875;3,3693;36,79405
2026-07-15 11:00:00+00:00;4,19335;1,96085;7,73445;3,423;109,8943;0,8095;147,67;1702,79;0,35125;10,6537;20,075;61,555;19,8878;70,4205;117,365;4,2871;38,3935;3,37545;36,79125
2026-07-16 10:00:00+00:00;4,2111;1,96075;7,7585;3,4432;;0,81295;148,25;1695,475;0,3526;10,6743;20,13;61,82;19,9652;70,676;117,365;4,3061;38,4897;3,37295;36,94
2026-07-16 11:00:00+00:00;4,20945;1,9607;7,75555;3,4451;110,3197;0,81255;148,185;1694,24;0,3524;10,6725;20,12;61,785;19,9647;70,629;117,365;4,3034;38,47005;3,37215;36,936
2026-07-17 10:00:00+00:00;4,2012;1,9607;7,7521;3,4877;110,1366;0,811;147,905;1698,695;0,35175;10,6587;20,115;61,675;19,9927;70,46;117,36;4,296;38,4505;3,37085;37,0429
2026-07-17 11:00:00+00:00;4,19705;1,96075;7,746;3,4843;110,0345;0,81025;147,7;1698,45;0,3514;10,661;20,1;61,615;19,9736;70,3925;117,36;4,2919;38,4335;3,36975;36,9696
2026-07-20 10:00:00+00:00;4,1978;1,96075;7,7433;3,4865;110,2505;0,8104;147,79;1693,925;0,3516;10,6775;20,11;61,655;19,9927;70,4995;117,36;4,2923;38,4485;3,3759;36,92805
2026-07-20 11:00:00+00:00;4,19935;1,96075;;3,4839;110,2713;0,8106;147,77;1693,34;0,3517;10,67825;20,115;61,6;19,9904;70,527;117,36;4,2934;38,448;3,35955;36,94345
2026-07-21 10:00:00+00:00;4,1953;1,96065;7,729;3,4812;;0,8098;147,685;1687,255;0,35145;10,7025;20,1;61,585;19,8564;70,548;117,365;4,2882;38,44075;3,35945;36,9262
2026-07-21 11:00:00+00:00;4,1944;1,96065;7,7285;3,4814;109,9157;0,8097;147,66;1687,44;0,3514;10,7075;20,095;61,58;19,8542;70,5275;117,365;4,2876;38,43685;3,35955;36,91105
2026-07-22 10:00:00+00:00;4,1887;1,96075;7,72425;3,4967;;0,8086;147,525;1689,97;0,35105;10,7034;20,055;61,59;19,8715;70,443;117,36;4,2805;38,56315;3,377;37,01725
2026-07-22 11:00:00+00:00;4,188;1,9608;;3,4921;110,1139;0,8085;147,495;1687,76;0,351;10,69945;20,05;61,585;19,8657;70,4375;117,355;4,2798;38,55925;3,3764;37,00615
2026-07-23 10:00:00+00:00;4,1916;1,96065;7,7262;3,5068;110,201;0,8091;147,445;1676,595;0,35125;10,6888;20,1;61,605;19,9165;70,464;117,425;4,2836;38,58115;3,36;36,84705
2026-07-23 11:00:00+00:00;4,1882;1,96075;;3,5007;110,137;0,8085;147,675;1675,65;0,351;10,6821;20,08;61,56;19,8892;70,421;117,425;4,2804;38,5445;3,35905;36,8219
2026-07-24 10:00:00+00:00;4,1825;1,96055;7,7139;3,478;109,9759;0,80745;147,935;1665,205;0,35055;10,6596;20,13;61,475;19,9022;70,422;117,375;4,2751;38,3425;3,35845;36,8475
2026-07-24 11:00:00+00:00;4,1803;1,9607;7,70995;3,4785;109,9218;0,807;147,35;1663,195;0,35035;10,66045;20,115;61,44;19,8891;70,403;117,375;4,2729;38,3585;3,3577;36,83035
2026-07-27 10:00:00+00:00;4,1852;1,96065;7,71185;3,4455;109,2953;0,808;147,58;1674,375;0,3508;10,6592;20,025;61,545;19,8708;70,352;117,41;4,2778;38,2592;3,37355;36,82505
2026-07-27 11:00:00+00:00;4,1854;1,96085;7,7118;3,455;109,2999;0,808;147,695;1675,485;0,3508;10,6596;20,025;61,55;19,8763;70,315;117,41;4,2778;38,2535;3,3662;36,8262
2026-07-28 10:00:00+00:00;4,1705;1,96055;7,68965;3,4784;108,8548;0,8051;147,22;1658,63;0,3497;10,6503;20,1;61,545;19,8537;69,9925;117,405;4,263;38,21;3,36175;36,80885
2026-07-28 11:00:00+00:00;4,1723;1,96065;7,6938;3,4732;;0,8045;147,35;1658,44;0,34985;10,6847;20,11;61,54;19,8644;70,034;117,41;4,2651;38,2065;3,3632;36,8262
2026-07-29 10:00:00+00:00;4,1839;1,9607;7,7073;3,4822;108,9578;0,8076;147,455;1652,275;0,3507;10,6762;20,155;61,54;19,8862;69,9125;117,37;4,2764;38,1645;3,36655;36,9342
2026-07-29 11:00:00+00:00;4,18215;1,96075;7,70615;3,4889;108,9061;0,8073;147,275;1652,8;0,3505;10,6756;20,145;61,545;19,8858;69,921;117,36;4,2745;38,1715;3,3651;36,9396
2026-07-30 10:00:00+00:00;4,211;1,96075;7,74595;3,5301;109,7029;0,8129;148,3;1645,775;0,3528;10,7481;20,19;61,54;19,9616;70,534;117,41;4,305;38,5235;3,3796;37,30595
2026-07-30 11:00:00+00:00;4,2143;1,96075;7,7522;3,5281;109,7961;0,8135;148,94;1645,165;0,35305;10,7654;20,21;61,55;19,9654;70,573;117,41;4,30855;38,5027;3,3803;37,2864
2026-07-31 10:00:00+00:00;4,2254;1,95785;7,7675;3,5112;109,7319;0,81565;148,805;1653,585;0,354;10,7362;20,1;61,475;19,9409;70,463;117,41;4,3199;38,4176;3,38295;37,1752
2026-07-31 11:00:00+00:00;4,2243;1,95795;7,76545;3,5088;109,7032;0,8154;148,765;1656,46;0,3539;10,7351;20,1;61,465;19,9395;70,443;117,41;4,3187;38,4275;3,38265;37,17585
2026-08-03 10:00:00+00:00;4,2318;1,9579;7,78175;3,523;109,8498;0,8169;149,095;1646,32;0,3545;10,7274;20,115;61,82;19,9743;70,2195;117,36;4,32675;38,4403;3,38415;37,4108
2026-08-03 11:00:00+00:00;4,2323;1,9579;7,7828;3,5245;109,8727;0,81705;149,085;1645,025;0,3546;10,7347;20,125;61,83;19,9806;70,248;117,365;4,3276;38,431;3,38455;37,40345
2026-08-04 10:00:00+00:00;4,2271;1,95795;7,7732;3,4971;109,7652;0,81595;148,915;1648,215;0,35355;10,7172;20,145;61,54;19,9042;70,418;117,37;4,3224;38,46;3,3833;37,3209
2026-08-04 11:00:00+00:00;4,2283;1,95785;7,77575;3,496;109,8115;0,8162;148,98;1646,305;0,35365;10,7185;20,155;61,535;19,9147;70,43;117,36;4,3239;38,455;3,38365;37,3286
2026-08-05 10:00:00+00:00;4,2379;1,9578;7,7895;3,4664;109,7667;0,8181;149,315;1644,915;0,3544;10,7338;20,05;61,54;19,8804;70,1035;117,395;4,3337;38,31525;3,3669;37,3079
2026-08-05 11:00:00+00:00;4,2386;1,95785;7,7911;3,4704;;0,8182;149,335;1644,855;0,3544;10,7377;20,05;61,55;19,8867;70,125;117,4;4,33425;38,2988;3,36675;37,33005
2026-08-06 10:00:00+00:00;4,2377;1,9579;;3,4742;109,8759;0,8181;149,31;1644,06;0,35435;10,7421;20,08;61,54;19,9172;70,168;117,365;4,3333;38,1434;3,36725;37,2382
2026-08-06 11:00:00+00:00;4,2394;1,9581;7,7912;3,4741;109,9158;0,8184;149,365;1643,075;0,3545;10,7486;20,085;61,55;19,9141;70,182;117,37;4,335;38,1566;3,3674;37,20655
2026-08-07 10:00:00+00:00;4,2346;1,95795;7,78135;3,4615;109,7618;0,8174;149,24;1632,505;0,35405;10,7517;20,05;61,545;19,7914;70,203;117,34;4,3286;38,1065;3,3668;37,20525
2026-08-07 11:00:00+00:00;4,2339;1,95795;7,77995;3,4617;109,7562;0,81735;149,11;1632,76;0,354;10,7516;20,045;61,545;19,7836;70,211;117,39;4,3282;38,1015;3,36665;37,20545
2026-08-10 10:00:00+00:00;4,24455;1,9579;7,7943;3,4655;110,1354;0,8194;149,55;1638,255;0,3549;10,7538;20,085;61,545;19,8197;70,209;117,4;4,3401;38,133;3,37985;37,25865
2026-08-10 11:00:00+00:00;4,2443;1,9579;7,7947;3,4665;110,1345;0,8193;149,48;1637,845;0,3549;10,7581;20,085;61,55;19,8153;70,2165;117,395;4,3397;38,1545;3,37955;37,25535
2026-08-11 10:00:00+00:00;4,2367;1,95785;7,78295;3,4645;110,0996;0,8179;149,1;1634,585;0,3543;10,7246;20,035;61,54;19,769;70,6545;117,365;4,3315;38,261;3,3677;37,2163
2026-08-11 11:00:00+00:00;4,2363;1,95785;7,78285;3,4659;110,091;0,8178;149,715;1631,755;0,35425;10,7206;20,035;61,535;19,7612;70,657;117,36;4,331;38,2414;3,3675;37,2207
2026-08-12 10:00:00+00:00;4,2365;1,95775;7,7794;3,4535;109,9727;0,8179;149,615;1633,365;0,35445;10,7224;20,0;61,54;19,6754;70,619;117,315;4,3311;38,1365;3,3854;37,157
2026-08-12 11:00:00+00:00;4,2364;1,95775;7,77935;3,4501;109,9632;0,8178;149,085;1633,98;0,3544;10,7329;19,995;61,54;19,6774;70,6115;117,32;4,33075;38,13715;3,3822;37,1653
2026-08-13 10:00:00+00:00;4,2363;1,95775;7,7793;3,4438;;0,8178;149,255;1639,735;0,3544;10,7339;20,025;61,54;19,6761;70,733;117,32;4,33075;38,22245;3,3853;37,06035
2026-08-13 11:00:00+00:00;4,2367;1,95785;7,7786;3,4403;;0,8179;149,1;1639,685;0,35445;10,7199;20,025;61,54;19,6719;70,7405;117,32;4,3313;38,21875;3,38555;37,0617
2026-08-14 10:00:00+00:00;4,2433;1,9579;7,78915;3,411;110,2646;0,8192;149,625;1631,88;0,355;10,7325;20,035;61,54;19,6529;70,9785;117,345;4,3376;38,3073;3,3694;36,98665
